order_id,order_date,ship_mode,segment,country,city,state,postal_code,region,category,sub_category,product_id,cost_price,list_price,quantity,discount_percent,cost_quantity,discount,sales_price,profit
5772,2023-02-15,Standard Class,Corporate,United States,Los Angeles,California,90032,West,Office Supplies,Appliances,OFF-AP-10002651,950,1160,4,4,3800,185.6,4454.4,654.3999999999996
5773,2022-03-27,Standard Class,Corporate,United States,Springfield,Missouri,65807,Central,Technology,Copiers,TEC-CO-10002313,550,600,1,4,550,24.0,576.0,26.0
5774,2023-07-16,Standard Class,Consumer,United States,Waco,Texas,76706,Central,Office Supplies,Storage,OFF-ST-10001580,20,20,2,3,40,1.2,38.8,-1.2000000000000028
5775,2022-04-20,Standard Class,Consumer,United States,Los Angeles,California,90036,West,Furniture,Chairs,FUR-CH-10001545,580,640,7,2,4060,89.60000000000001,4390.4,330.39999999999964
5776,2022-02-26,Standard Class,Consumer,United States,Los Angeles,California,90036,West,Office Supplies,Binders,OFF-BI-10004826,10,10,1,2,10,0.2,9.8,-0.1999999999999993
5777,2023-11-06,Standard Class,Consumer,United States,Auburn,New York,13021,East,Office Supplies,Binders,OFF-BI-10000301,20,20,3,5,60,3.0,57.0,-3.0
5778,2022-04-13,Standard Class,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Paper,OFF-PA-10000994,90,100,1,3,90,3.0,97.0,7.0
5779,2023-01-04,Standard Class,Consumer,United States,Los Angeles,California,90008,West,Office Supplies,Art,OFF-AR-10003156,20,30,3,2,60,1.7999999999999998,88.2,28.200000000000003
5780,2022-12-22,Standard Class,Consumer,United States,Los Angeles,California,90008,West,Furniture,Chairs,FUR-CH-10000988,100,110,1,4,100,4.4,105.6,5.599999999999994
5781,2022-05-25,Standard Class,Consumer,United States,Los Angeles,California,90049,West,Technology,Machines,TEC-MA-10003329,70,70,3,3,210,6.300000000000001,203.7,-6.300000000000011
5782,2023-09-04,Second Class,Consumer,United States,Chico,California,95928,West,Office Supplies,Art,OFF-AR-10001547,0,0,1,4,0,0.0,0.0,0.0
5783,2023-10-08,Second Class,Consumer,United States,Chico,California,95928,West,Office Supplies,Envelopes,OFF-EN-10003072,20,20,4,3,80,2.4,77.6,-2.4000000000000057
5784,2023-10-20,Second Class,Consumer,United States,Chico,California,95928,West,Office Supplies,Paper,OFF-PA-10000726,30,40,4,4,120,6.4,153.6,33.599999999999994
5785,2023-02-18,Standard Class,Consumer,United States,Springfield,Oregon,97477,West,Furniture,Bookcases,FUR-BO-10001972,200,220,6,3,1200,39.599999999999994,1280.4,80.40000000000009
5786,2022-07-18,Standard Class,Consumer,United States,Springfield,Oregon,97477,West,Office Supplies,Supplies,OFF-SU-10004664,40,40,6,2,240,4.800000000000001,235.2,-4.800000000000011
5787,2022-11-11,Standard Class,Consumer,United States,Springfield,Oregon,97477,West,Office Supplies,Binders,OFF-BI-10003676,20,20,7,4,140,5.6000000000000005,134.4,-5.599999999999994
5788,2022-02-12,Standard Class,Consumer,United States,Springfield,Oregon,97477,West,Office Supplies,Art,OFF-AR-10003727,80,100,7,2,560,14.0,686.0,126.0
5789,2023-02-05,Second Class,Corporate,United States,Jacksonville,Florida,32216,South,Furniture,Furnishings,FUR-FU-10003829,10,10,5,2,50,1.0,49.0,-1.0
5790,2022-04-06,Second Class,Corporate,United States,Jacksonville,Florida,32216,South,Office Supplies,Binders,OFF-BI-10003712,0,0,3,4,0,0.0,0.0,0.0
5791,2023-02-15,First Class,Consumer,United States,Bakersfield,California,93309,West,Office Supplies,Fasteners,OFF-FA-10002280,40,40,7,2,280,5.6000000000000005,274.4,-5.600000000000023
5792,2023-02-01,First Class,Consumer,United States,Bakersfield,California,93309,West,Furniture,Chairs,FUR-CH-10002961,70,70,1,4,70,2.8,67.2,-2.799999999999997
5793,2023-07-15,First Class,Consumer,United States,Bakersfield,California,93309,West,Office Supplies,Appliances,OFF-AP-10002578,90,100,2,2,180,4.0,196.0,16.0
5794,2022-09-10,First Class,Consumer,United States,Bakersfield,California,93309,West,Furniture,Furnishings,FUR-FU-10004848,40,50,1,3,40,1.5,48.5,8.5
5795,2022-04-06,First Class,Consumer,United States,Bakersfield,California,93309,West,Office Supplies,Binders,OFF-BI-10003364,50,50,2,3,100,3.0,97.0,-3.0
5796,2022-08-18,Second Class,Consumer,United States,New York City,New York,10011,East,Office Supplies,Storage,OFF-ST-10002615,1300,1400,9,4,11700,504.0,12096.0,396.0
5797,2022-04-25,Second Class,Consumer,United States,New York City,New York,10011,East,Furniture,Furnishings,FUR-FU-10000521,110,120,4,2,440,9.6,470.4,30.399999999999977
5798,2022-06-12,Second Class,Consumer,United States,New York City,New York,10011,East,Office Supplies,Labels,OFF-LA-10000121,20,20,3,5,60,3.0,57.0,-3.0
5799,2023-01-03,Second Class,Consumer,United States,New York City,New York,10011,East,Office Supplies,Paper,OFF-PA-10001289,80,80,2,4,160,6.4,153.6,-6.400000000000006
5800,2023-03-04,Second Class,Consumer,United States,Chicago,Illinois,60610,Central,Furniture,Chairs,FUR-CH-10004495,340,420,2,5,680,42.0,798.0,118.0
5801,2023-10-07,First Class,Consumer,United States,El Paso,Texas,79907,Central,Technology,Phones,TEC-PH-10000895,520,580,4,2,2080,46.4,2273.6,193.5999999999999
5802,2022-12-21,First Class,Consumer,United States,El Paso,Texas,79907,Central,Office Supplies,Paper,OFF-PA-10000552,10,10,2,3,20,0.6,19.4,-0.6000000000000014
5803,2022-01-22,First Class,Consumer,United States,Thousand Oaks,California,91360,West,Technology,Phones,TEC-PH-10000376,20,20,2,5,40,2.0,38.0,-2.0
5804,2023-02-02,Standard Class,Home Office,United States,Springfield,Ohio,45503,East,Office Supplies,Art,OFF-AR-10003504,10,10,3,5,30,1.5,28.5,-1.5
5805,2023-09-03,Standard Class,Corporate,United States,Dallas,Texas,75220,Central,Office Supplies,Storage,OFF-ST-10000943,50,60,4,2,200,4.8,235.2,35.19999999999999
5806,2023-03-18,Standard Class,Corporate,United States,Dallas,Texas,75220,Central,Furniture,Bookcases,FUR-BO-10003441,180,210,3,2,540,12.600000000000001,617.4,77.39999999999998
5807,2022-06-27,Second Class,Consumer,United States,Knoxville,Tennessee,37918,South,Office Supplies,Paper,OFF-PA-10002195,10,10,3,4,30,1.2000000000000002,28.8,-1.1999999999999993
5808,2023-02-19,Second Class,Consumer,United States,Knoxville,Tennessee,37918,South,Office Supplies,Appliances,OFF-AP-10001205,80,90,2,3,160,5.4,174.6,14.599999999999994
5809,2023-07-04,Second Class,Consumer,United States,Knoxville,Tennessee,37918,South,Office Supplies,Art,OFF-AR-10002987,20,30,2,3,40,1.8,58.2,18.200000000000003
5810,2023-04-22,Standard Class,Corporate,United States,Chattanooga,Tennessee,37421,South,Furniture,Furnishings,FUR-FU-10000723,110,130,4,5,440,26.0,494.0,54.0
5811,2022-02-11,Standard Class,Corporate,United States,San Diego,California,92037,West,Office Supplies,Paper,OFF-PA-10003127,90,110,4,4,360,17.6,422.4,62.39999999999998
5812,2022-07-24,Standard Class,Corporate,United States,San Diego,California,92037,West,Furniture,Furnishings,FUR-FU-10000747,80,90,2,2,160,3.6,176.4,16.400000000000006
5813,2022-11-06,Standard Class,Corporate,United States,San Diego,California,92037,West,Technology,Phones,TEC-PH-10001795,1270,1490,3,3,3810,134.10000000000002,4335.9,525.8999999999996
5814,2022-01-31,First Class,Home Office,United States,New York City,New York,10024,East,Office Supplies,Paper,OFF-PA-10003797,20,20,3,2,60,1.2000000000000002,58.8,-1.2000000000000028
5815,2023-07-26,First Class,Consumer,United States,Tampa,Florida,33614,South,Technology,Accessories,TEC-AC-10002718,10,10,1,3,10,0.3,9.7,-0.3000000000000007
5816,2022-07-12,Same Day,Consumer,United States,Utica,New York,13501,East,Technology,Phones,TEC-PH-10002170,230,280,4,3,920,33.6,1086.4,166.4000000000001
5817,2022-01-02,Same Day,Consumer,United States,Utica,New York,13501,East,Office Supplies,Binders,OFF-BI-10001078,10,10,3,3,30,0.8999999999999999,29.1,-0.8999999999999986
5818,2022-05-21,Same Day,Consumer,United States,Utica,New York,13501,East,Office Supplies,Binders,OFF-BI-10001031,20,20,4,3,80,2.4,77.6,-2.4000000000000057
5819,2022-11-24,Same Day,Consumer,United States,Utica,New York,13501,East,Office Supplies,Labels,OFF-LA-10001158,80,90,9,2,720,16.2,793.8,73.79999999999995
5820,2022-03-09,Same Day,Consumer,United States,Utica,New York,13501,East,Office Supplies,Labels,OFF-LA-10001613,10,10,4,5,40,2.0,38.0,-2.0
5821,2022-08-11,Standard Class,Corporate,United States,San Francisco,California,94122,West,Office Supplies,Supplies,OFF-SU-10000157,200,240,2,3,400,14.4,465.6,65.60000000000002
5822,2022-10-09,Standard Class,Corporate,United States,San Francisco,California,94122,West,Office Supplies,Appliances,OFF-AP-10004868,10,10,1,2,10,0.2,9.8,-0.1999999999999993
5823,2023-05-05,Standard Class,Corporate,United States,San Francisco,California,94122,West,Furniture,Tables,FUR-TA-10001520,270,290,5,2,1350,29.0,1421.0,71.0
5824,2022-10-11,Standard Class,Corporate,United States,San Francisco,California,94122,West,Office Supplies,Binders,OFF-BI-10001900,20,20,4,2,80,1.6,78.4,-1.5999999999999943
5825,2022-01-05,Same Day,Consumer,United States,Columbus,Ohio,43229,East,Office Supplies,Appliances,OFF-AP-10003971,20,30,3,3,60,2.7,87.3,27.299999999999997
5826,2022-04-18,Second Class,Home Office,United States,New York City,New York,10035,East,Office Supplies,Paper,OFF-PA-10000418,340,420,4,5,1360,84.0,1596.0,236.0
5827,2023-01-22,Second Class,Home Office,United States,New York City,New York,10035,East,Furniture,Chairs,FUR-CH-10004626,70,90,1,5,70,4.5,85.5,15.5
5828,2022-01-31,Second Class,Home Office,United States,New York City,New York,10035,East,Furniture,Chairs,FUR-CH-10004860,150,180,2,3,300,10.8,349.2,49.19999999999999
5829,2023-11-03,Second Class,Home Office,United States,New York City,New York,10035,East,Office Supplies,Art,OFF-AR-10003251,10,10,2,4,20,0.8,19.2,-0.8000000000000007
5830,2022-01-30,Standard Class,Consumer,United States,Richmond,Indiana,47374,Central,Furniture,Tables,FUR-TA-10004575,530,580,2,2,1060,23.2,1136.8,76.79999999999995
5831,2022-09-02,Standard Class,Consumer,United States,Richmond,Indiana,47374,Central,Furniture,Chairs,FUR-CH-10004754,20,30,1,2,20,0.6,29.4,9.399999999999999
5832,2022-01-29,Standard Class,Consumer,United States,San Diego,California,92105,West,Technology,Accessories,TEC-AC-10003095,470,520,4,5,1880,104.0,1976.0,96.0
5833,2023-12-05,Standard Class,Consumer,United States,Concord,North Carolina,28027,South,Office Supplies,Labels,OFF-LA-10000262,10,10,3,5,30,1.5,28.5,-1.5
5834,2023-12-12,Standard Class,Consumer,United States,Concord,North Carolina,28027,South,Furniture,Chairs,FUR-CH-10002961,330,360,5,5,1650,90.0,1710.0,60.0
5835,2023-01-13,Standard Class,Consumer,United States,Miami,Florida,33178,South,Office Supplies,Binders,OFF-BI-10003876,50,60,5,4,250,12.0,288.0,38.0
5836,2023-02-16,Standard Class,Consumer,United States,Miami,Florida,33178,South,Office Supplies,Binders,OFF-BI-10002133,30,40,3,4,90,4.800000000000001,115.2,25.200000000000003
5837,2022-09-27,Standard Class,Consumer,United States,Miami,Florida,33178,South,Technology,Accessories,TEC-AC-10004396,60,70,5,4,300,14.0,336.0,36.0
5838,2023-12-27,Standard Class,Consumer,United States,Los Angeles,California,90036,West,Technology,Phones,TEC-PH-10004100,50,60,4,3,200,7.2,232.8,32.80000000000001
5839,2023-08-30,Standard Class,Consumer,United States,Seattle,Washington,98115,West,Office Supplies,Storage,OFF-ST-10000636,80,80,5,2,400,8.0,392.0,-8.0
5840,2023-03-05,Second Class,Home Office,United States,Arlington,Virginia,22204,South,Office Supplies,Paper,OFF-PA-10001972,30,30,5,2,150,3.0,147.0,-3.0
5841,2022-02-05,Second Class,Home Office,United States,Arlington,Virginia,22204,South,Furniture,Furnishings,FUR-FU-10002554,40,50,2,2,80,2.0,98.0,18.0
5842,2023-03-08,Standard Class,Consumer,United States,San Diego,California,92105,West,Technology,Phones,TEC-PH-10003174,340,420,4,2,1360,33.6,1646.4,286.4000000000001
5843,2022-07-05,Standard Class,Consumer,United States,San Diego,California,92105,West,Office Supplies,Storage,OFF-ST-10001418,280,300,5,5,1400,75.0,1425.0,25.0
5844,2023-11-08,Standard Class,Consumer,United States,San Diego,California,92105,West,Furniture,Furnishings,FUR-FU-10002813,70,80,4,5,280,16.0,304.0,24.0
5845,2023-05-02,Standard Class,Consumer,United States,San Diego,California,92105,West,Office Supplies,Storage,OFF-ST-10000129,650,780,7,5,4550,273.0,5187.0,637.0
5846,2022-08-23,Standard Class,Consumer,United States,San Diego,California,92105,West,Office Supplies,Paper,OFF-PA-10001639,30,30,5,3,150,4.5,145.5,-4.5
5847,2022-08-15,Standard Class,Consumer,United States,San Diego,California,92105,West,Furniture,Chairs,FUR-CH-10001708,210,230,2,5,420,23.0,437.0,17.0
5848,2023-11-25,Standard Class,Consumer,United States,San Diego,California,92105,West,Furniture,Furnishings,FUR-FU-10001591,40,40,3,4,120,4.800000000000001,115.2,-4.799999999999997
5849,2022-05-20,Standard Class,Home Office,United States,Roseville,Minnesota,55113,Central,Office Supplies,Appliances,OFF-AP-10003849,600,720,2,2,1200,28.8,1411.2,211.20000000000005
5850,2023-07-26,Standard Class,Home Office,United States,Roseville,Minnesota,55113,Central,Office Supplies,Storage,OFF-ST-10000078,680,800,3,5,2040,120.0,2280.0,240.0
5851,2022-05-01,Standard Class,Home Office,United States,Roseville,Minnesota,55113,Central,Technology,Copiers,TEC-CO-10001571,470,550,1,5,470,27.5,522.5,52.5
5852,2023-12-06,Standard Class,Home Office,United States,Roseville,Minnesota,55113,Central,Office Supplies,Binders,OFF-BI-10001658,60,70,3,3,180,6.300000000000001,203.7,23.69999999999999
5853,2023-07-12,Standard Class,Home Office,United States,Roseville,Minnesota,55113,Central,Furniture,Furnishings,FUR-FU-10004351,30,30,3,4,90,3.5999999999999996,86.4,-3.5999999999999943
5854,2023-08-17,Standard Class,Home Office,United States,Virginia Beach,Virginia,23464,South,Office Supplies,Binders,OFF-BI-10003314,10,10,2,5,20,1.0,19.0,-1.0
5855,2023-03-20,Standard Class,Corporate,United States,Dallas,Texas,75220,Central,Office Supplies,Storage,OFF-ST-10001505,30,30,7,4,210,8.4,201.6,-8.400000000000006
5856,2022-07-13,Standard Class,Corporate,United States,Dallas,Texas,75220,Central,Office Supplies,Supplies,OFF-SU-10003567,20,20,3,3,60,1.7999999999999998,58.2,-1.7999999999999972
5857,2022-03-08,Standard Class,Corporate,United States,Dallas,Texas,75220,Central,Office Supplies,Binders,OFF-BI-10002982,0,0,1,5,0,0.0,0.0,0.0
5858,2023-11-01,Standard Class,Corporate,United States,Dallas,Texas,75220,Central,Furniture,Furnishings,FUR-FU-10002364,10,10,5,4,50,2.0,48.0,-2.0
5859,2022-09-21,Second Class,Consumer,United States,Concord,California,94521,West,Furniture,Bookcases,FUR-BO-10004218,210,240,2,4,420,19.2,460.8,40.80000000000001
5860,2022-09-20,Standard Class,Consumer,United States,Conway,Arkansas,72032,South,Furniture,Tables,FUR-TA-10002530,260,300,2,5,520,30.0,570.0,50.0
5861,2023-09-10,Second Class,Home Office,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Paper,OFF-PA-10001526,10,10,2,5,20,1.0,19.0,-1.0
5862,2023-04-30,Second Class,Consumer,United States,Little Rock,Arkansas,72209,South,Office Supplies,Paper,OFF-PA-10001497,100,110,2,5,200,11.0,209.0,9.0
5863,2022-10-01,Second Class,Consumer,United States,Little Rock,Arkansas,72209,South,Office Supplies,Paper,OFF-PA-10003936,20,20,3,2,60,1.2000000000000002,58.8,-1.2000000000000028
5864,2023-05-11,Second Class,Consumer,United States,Little Rock,Arkansas,72209,South,Office Supplies,Art,OFF-AR-10000716,10,10,2,3,20,0.6,19.4,-0.6000000000000014
5865,2022-12-16,Second Class,Corporate,United States,Meriden,Connecticut,6450,East,Office Supplies,Appliances,OFF-AP-10002765,60,80,3,3,180,7.199999999999999,232.8,52.80000000000001
5866,2022-01-10,Second Class,Corporate,United States,Meriden,Connecticut,6450,East,Office Supplies,Art,OFF-AR-10004165,0,0,2,4,0,0.0,0.0,0.0
5867,2022-11-19,Second Class,Corporate,United States,Meriden,Connecticut,6450,East,Furniture,Chairs,FUR-CH-10002335,1010,1130,5,4,5050,226.0,5424.0,374.0
5868,2022-04-27,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Art,OFF-AR-10004078,0,0,1,3,0,0.0,0.0,0.0
5869,2022-08-19,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Binders,OFF-BI-10002026,80,100,6,2,480,12.0,588.0,108.0
5870,2023-04-04,Standard Class,Home Office,United States,Cheyenne,Wyoming,82001,West,Furniture,Chairs,FUR-CH-10001215,1380,1600,4,4,5520,256.0,6144.0,624.0
5871,2022-02-01,Same Day,Corporate,United States,Anaheim,California,92804,West,Furniture,Tables,FUR-TA-10001771,1190,1290,7,5,8330,451.5,8578.5,248.5
5872,2022-09-23,Standard Class,Consumer,United States,Bloomington,Indiana,47401,Central,Furniture,Furnishings,FUR-FU-10004006,120,130,3,3,360,11.7,378.3,18.30000000000001
5873,2022-11-02,Standard Class,Home Office,United States,Columbus,Georgia,31907,South,Office Supplies,Storage,OFF-ST-10003282,50,60,1,2,50,1.2,58.8,8.799999999999997
5874,2022-12-06,Same Day,Home Office,United States,Jonesboro,Arkansas,72401,South,Office Supplies,Binders,OFF-BI-10002353,90,110,7,3,630,23.099999999999998,746.9,116.89999999999998
5875,2022-08-02,Same Day,Home Office,United States,Jonesboro,Arkansas,72401,South,Office Supplies,Binders,OFF-BI-10004141,10,10,3,2,30,0.6000000000000001,29.4,-0.6000000000000014
5876,2023-04-21,First Class,Home Office,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Art,OFF-AR-10001954,10,10,3,3,30,0.8999999999999999,29.1,-0.8999999999999986
5877,2023-10-03,Standard Class,Home Office,United States,Lawrence,Massachusetts,1841,East,Office Supplies,Binders,OFF-BI-10001071,400,450,7,4,2800,126.0,3024.0,224.0
5878,2022-11-15,Standard Class,Home Office,United States,Lawrence,Massachusetts,1841,East,Office Supplies,Paper,OFF-PA-10003022,20,20,3,3,60,1.7999999999999998,58.2,-1.7999999999999972
5879,2023-10-06,Standard Class,Home Office,United States,Lawrence,Massachusetts,1841,East,Office Supplies,Appliances,OFF-AP-10001293,240,250,6,2,1440,30.0,1470.0,30.0
5880,2023-06-15,Standard Class,Consumer,United States,New York City,New York,10011,East,Office Supplies,Paper,OFF-PA-10001815,170,190,4,5,680,38.0,722.0,42.0
5881,2022-01-16,Standard Class,Corporate,United States,San Diego,California,92105,West,Furniture,Chairs,FUR-CH-10001215,700,800,2,5,1400,80.0,1520.0,120.0
5882,2023-12-21,Standard Class,Corporate,United States,San Diego,California,92105,West,Office Supplies,Paper,OFF-PA-10000100,340,370,9,4,3060,133.20000000000002,3196.8,136.80000000000018
5883,2022-10-31,Standard Class,Corporate,United States,San Diego,California,92105,West,Furniture,Chairs,FUR-CH-10002880,830,890,9,4,7470,320.40000000000003,7689.6,219.60000000000036
5884,2022-08-15,Second Class,Corporate,United States,San Francisco,California,94109,West,Furniture,Furnishings,FUR-FU-10004712,20,30,2,4,40,2.4,57.6,17.6
