sub_category,product_id,cost_price,list_price,quantity,discount_percent,cost_quantity,discount,sales_price,profit
Chairs,FUR-CH-10000422,260,290,4,2,1040,23.2,1136.8,96.79999999999995
Phones,TEC-PH-10002923,80,90,3,4,240,10.8,259.2,19.19999999999999
Phones,TEC-PH-10004093,90,110,4,4,360,17.6,422.4,62.39999999999998
Accessories,TEC-AC-10000171,50,60,3,2,150,3.5999999999999996,176.4,26.400000000000006
Art,OFF-AR-10001166,30,30,4,5,120,6.0,114.0,-6.0
Chairs,FUR-CH-10003199,150,180,2,3,300,10.8,349.2,49.19999999999999
Paper,OFF-PA-10002005,20,20,3,5,60,3.0,57.0,-3.0
Paper,OFF-PA-10004101,70,70,11,3,770,23.1,746.9,-23.100000000000023
Binders,OFF-BI-10004600,1190,1470,5,3,5950,220.5,7129.5,1179.5
Phones,TEC-PH-10000127,60,80,5,3,300,12.0,388.0,88.0
Envelopes,OFF-EN-10004386,60,60,3,2,180,3.5999999999999996,176.4,-3.5999999999999943
Binders,OFF-BI-10004506,20,30,4,3,80,3.6,116.4,36.400000000000006
Furnishings,FUR-FU-10004597,140,170,3,2,420,10.2,499.8,79.80000000000001
Storage,OFF-ST-10001496,300,360,2,4,600,28.8,691.2,91.20000000000005
Binders,OFF-BI-10004236,10,10,1,4,10,0.4,9.6,-0.40000000000000036
Furnishings,FUR-FU-10001185,230,250,8,2,1840,40.0,1960.0,120.0
Binders,OFF-BI-10000977,20,20,2,5,40,2.0,38.0,-2.0
Supplies,OFF-SU-10004782,30,30,3,3,90,2.7,87.3,-2.700000000000003
Art,OFF-AR-10002067,100,120,6,4,600,28.799999999999997,691.2,91.20000000000005
Furnishings,FUR-FU-10002364,20,20,3,2,60,1.2000000000000002,58.8,-1.2000000000000028
Accessories,TEC-AC-10002018,10,10,2,5,20,1.0,19.0,-1.0
Binders,OFF-BI-10000632,40,40,1,4,40,1.6,38.4,-1.6000000000000014
Furnishings,FUR-FU-10003981,10,10,3,4,30,1.2000000000000002,28.8,-1.1999999999999993
Appliances,OFF-AP-10001564,390,470,2,4,780,37.6,902.4,122.39999999999998
Paper,OFF-PA-10004082,10,10,1,4,10,0.4,9.6,-0.40000000000000036
Appliances,OFF-AP-10004249,0,0,1,2,0,0.0,0.0,0.0
Paper,OFF-PA-10003441,60,60,9,5,540,27.0,513.0,-27.0
Phones,TEC-PH-10004922,180,200,3,5,540,30.0,570.0,30.0
Furnishings,FUR-FU-10001731,20,20,8,3,160,4.8,155.2,-4.800000000000011
Labels,OFF-LA-10000134,10,10,4,3,40,1.2,38.8,-1.2000000000000028
Binders,OFF-BI-10003166,0,0,1,3,0,0.0,0.0,0.0
Supplies,OFF-SU-10000646,360,380,2,5,720,38.0,722.0,2.0
Envelopes,OFF-EN-10004459,20,20,3,5,60,3.0,57.0,-3.0
Binders,OFF-BI-10003529,10,10,4,4,40,1.6,38.4,-1.6000000000000014
Binders,OFF-BI-10002949,10,10,3,2,30,0.6000000000000001,29.4,-0.6000000000000014
Labels,OFF-LA-10001158,30,40,4,3,120,4.8,155.2,35.19999999999999
Binders,OFF-BI-10004584,400,440,7,3,2800,92.39999999999999,2987.6,187.5999999999999
Binders,OFF-BI-10004965,30,30,3,3,90,2.7,87.3,-2.700000000000003
Binders,OFF-BI-10004654,30,30,5,5,150,7.5,142.5,-7.5
Paper,OFF-PA-10000141,0,0,2,2,0,0.0,0.0,0.0
Paper,OFF-PA-10001019,120,140,9,4,1080,50.4,1209.6,129.5999999999999
Phones,TEC-PH-10002496,290,310,2,2,580,12.4,607.6,27.600000000000023
Binders,OFF-BI-10000829,20,20,5,3,100,3.0,97.0,-3.0
Phones,TEC-PH-10001448,30,40,1,2,30,0.8,39.2,9.200000000000003
Chairs,FUR-CH-10004983,1030,1160,9,2,9270,208.79999999999998,10231.2,961.2000000000007
Art,OFF-AR-10004022,170,180,5,3,850,27.0,873.0,23.0
Accessories,TEC-AC-10001284,100,120,7,4,700,33.6,806.4,106.39999999999998
Furnishings,FUR-FU-10001847,10,10,3,5,30,1.5,28.5,-1.5
Accessories,TEC-AC-10004595,400,430,3,5,1200,64.5,1225.5,25.5
Furnishings,FUR-FU-10004164,20,20,5,3,100,3.0,97.0,-3.0
Labels,OFF-LA-10001074,80,90,7,4,560,25.2,604.8,44.799999999999955
Storage,OFF-ST-10000604,60,70,2,2,120,2.8,137.2,17.19999999999999
Phones,TEC-PH-10000148,20,20,2,4,40,1.6,38.4,-1.6000000000000014
Binders,OFF-BI-10000042,10,10,3,5,30,1.5,28.5,-1.5
Labels,OFF-LA-10000443,10,10,2,3,20,0.6,19.4,-0.6000000000000014
Furnishings,FUR-FU-10002874,50,60,2,3,100,3.6,116.4,16.400000000000006
Storage,OFF-ST-10003994,120,140,3,5,360,21.0,399.0,39.0
Envelopes,OFF-EN-10001453,280,300,5,3,1400,45.0,1455.0,55.0
Chairs,FUR-CH-10000988,490,560,5,3,2450,84.0,2716.0,266.0
Tables,FUR-TA-10003238,590,660,2,3,1180,39.6,1280.4,100.40000000000009
Phones,TEC-PH-10001061,200,240,3,5,600,36.0,684.0,84.0
Tables,FUR-TA-10003715,460,500,3,5,1380,75.0,1425.0,45.0
Binders,OFF-BI-10001597,160,200,6,3,960,36.0,1164.0,204.0
Chairs,FUR-CH-10004063,790,920,4,3,3160,110.4,3569.6,409.5999999999999
Furnishings,FUR-FU-10001979,280,330,8,2,2240,52.8,2587.2,347.1999999999998
Chairs,FUR-CH-10001854,610,700,2,4,1220,56.0,1344.0,124.0
Phones,TEC-PH-10002923,70,90,3,5,210,13.5,256.5,46.5
Art,OFF-AR-10004691,50,60,3,4,150,7.199999999999999,172.8,22.80000000000001
Binders,OFF-BI-10002931,30,30,1,3,30,0.9,29.1,-0.8999999999999986
Appliances,OFF-AP-10002651,1570,1740,6,2,9420,208.79999999999998,10231.2,811.2000000000007
Storage,OFF-ST-10000689,670,700,5,2,3350,70.0,3430.0,80.0
Paper,OFF-PA-10003302,120,140,4,3,480,16.8,543.2,63.200000000000045
Binders,OFF-BI-10001460,40,40,3,4,120,4.800000000000001,115.2,-4.799999999999997
Furnishings,FUR-FU-10003489,30,30,3,5,90,4.5,85.5,-4.5
Binders,OFF-BI-10002794,20,20,3,4,60,2.4000000000000004,57.6,-2.3999999999999986
Envelopes,OFF-EN-10000461,10,10,2,5,20,1.0,19.0,-1.0
Phones,TEC-PH-10001305,190,200,5,2,950,20.0,980.0,30.0
Paper,OFF-PA-10000167,60,70,3,3,180,6.300000000000001,203.7,23.69999999999999
Paper,OFF-PA-10002947,10,10,1,2,10,0.2,9.8,-0.1999999999999993
Supplies,OFF-SU-10002301,20,20,7,4,140,5.6000000000000005,134.4,-5.599999999999994
Chairs,FUR-CH-10003298,80,100,1,5,80,5.0,95.0,15.0
Paper,OFF-PA-10004353,40,50,3,5,120,7.5,142.5,22.5
Chairs,FUR-CH-10000229,570,650,3,3,1710,58.5,1891.5,181.5
Labels,OFF-LA-10003930,600,630,8,4,4800,201.6,4838.4,38.399999999999636
Paper,OFF-PA-10000176,20,20,1,4,20,0.8,19.2,-0.8000000000000007
Furnishings,FUR-FU-10004006,120,130,3,2,360,7.800000000000001,382.2,22.19999999999999
Storage,OFF-ST-10001932,520,580,3,3,1560,52.199999999999996,1687.8,127.79999999999995
Phones,TEC-PH-10000923,10,10,1,2,10,0.2,9.8,-0.1999999999999993
Art,OFF-AR-10000380,120,150,4,4,480,24.0,576.0,96.0
Labels,OFF-LA-10003930,180,200,2,4,360,16.0,384.0,24.0
Paper,OFF-PA-10001815,120,140,3,5,360,21.0,399.0,39.0
Paper,OFF-PA-10004082,20,20,2,4,40,1.6,38.4,-1.6000000000000014
Phones,TEC-PH-10004071,40,40,5,2,200,4.0,196.0,-4.0
Paper,OFF-PA-10002377,20,30,6,4,120,7.199999999999999,172.8,52.80000000000001
Paper,OFF-PA-10001800,10,10,2,5,20,1.0,19.0,-1.0
Binders,OFF-BI-10002764,10,10,3,3,30,0.8999999999999999,29.1,-0.8999999999999986
Envelopes,OFF-EN-10004459,20,20,2,3,40,1.2,38.8,-1.2000000000000028
Machines,TEC-MA-10000423,60,70,3,3,180,6.300000000000001,203.7,23.69999999999999
Paper,OFF-PA-10002986,20,30,5,4,100,6.0,144.0,44.0
Envelopes,OFF-EN-10001434,180,210,4,2,720,16.8,823.2,103.20000000000005
Storage,OFF-ST-10000760,10,10,1,4,10,0.4,9.6,-0.40000000000000036
Furnishings,FUR-FU-10002918,250,270,3,2,750,16.200000000000003,793.8,43.799999999999955
Binders,OFF-BI-10000605,20,20,5,2,100,2.0,98.0,-2.0
Appliances,OFF-AP-10002311,230,250,4,4,920,40.0,960.0,40.0
Storage,OFF-ST-10003123,60,70,2,5,120,7.0,133.0,13.0
Art,OFF-AR-10004456,30,40,3,5,90,6.0,114.0,24.0
Furnishings,FUR-FU-10002268,10,10,3,3,30,0.8999999999999999,29.1,-0.8999999999999986
Binders,OFF-BI-10004364,30,30,5,4,150,6.0,144.0,-6.0
Paper,OFF-PA-10001970,40,50,4,2,160,4.0,196.0,36.0
Binders,OFF-BI-10002954,20,20,5,5,100,5.0,95.0,-5.0
Furnishings,FUR-FU-10000672,50,50,4,5,200,10.0,190.0,-10.0
Phones,TEC-PH-10004908,290,340,5,5,1450,85.0,1615.0,165.0
Phones,TEC-PH-10003095,70,90,4,2,280,7.2,352.8,72.80000000000001
Chairs,FUR-CH-10002880,180,220,2,4,360,17.6,422.4,62.39999999999998
Machines,TEC-MA-10001047,4520,5200,4,5,18080,1040.0,19760.0,1680.0
Storage,OFF-ST-10002554,140,160,4,4,560,25.6,614.4,54.39999999999998
Accessories,TEC-AC-10004469,100,120,3,4,300,14.399999999999999,345.6,45.60000000000002
Binders,OFF-BI-10000309,20,30,2,2,40,1.2,58.8,18.799999999999997
Binders,OFF-BI-10001765,60,70,2,5,120,7.0,133.0,13.0
Phones,TEC-PH-10001619,540,590,3,4,1620,70.80000000000001,1699.2,79.20000000000005
Labels,OFF-LA-10002034,20,20,5,4,100,4.0,96.0,-4.0
Binders,OFF-BI-10000309,10,10,1,3,10,0.3,9.7,-0.3000000000000007
Storage,OFF-ST-10000876,40,40,3,2,120,2.4000000000000004,117.6,-2.4000000000000057
Supplies,OFF-SU-10002573,30,40,2,3,60,2.4,77.6,17.599999999999994
Furnishings,FUR-FU-10004622,100,110,5,3,500,16.5,533.5,33.5
Phones,TEC-PH-10002549,330,360,2,5,660,36.0,684.0,24.0
Binders,OFF-BI-10004209,0,0,1,3,0,0.0,0.0,0.0
Appliances,OFF-AP-10001962,10,10,1,4,10,0.4,9.6,-0.40000000000000036
Phones,TEC-PH-10002922,310,340,2,2,620,13.6,666.4,46.39999999999998
Storage,OFF-ST-10000642,70,80,5,3,350,12.0,388.0,38.0
Binders,OFF-BI-10001757,20,20,5,5,100,5.0,95.0,-5.0
Paper,OFF-PA-10004621,30,30,4,5,120,6.0,114.0,-6.0
Paper,OFF-PA-10002262,10,10,1,5,10,0.5,9.5,-0.5
Phones,TEC-PH-10004100,80,90,6,3,480,16.200000000000003,523.8,43.799999999999955
Art,OFF-AR-10003582,50,60,2,2,100,2.4,117.6,17.599999999999994
Art,OFF-AR-10003179,40,50,7,2,280,7.0,343.0,63.0
Binders,OFF-BI-10001670,140,150,5,3,700,22.5,727.5,27.5
Machines,TEC-MA-10002073,880,1040,1,2,880,20.8,1019.2,139.20000000000005
Paper,OFF-PA-10003797,40,50,8,2,320,8.0,392.0,72.0
Phones,TEC-PH-10004006,40,40,1,2,40,0.8,39.2,-0.7999999999999972
Supplies,OFF-SU-10000646,210,240,1,4,210,9.6,230.4,20.400000000000006
Phones,TEC-PH-10002262,100,120,2,2,200,4.8,235.2,35.19999999999999
Binders,OFF-BI-10002082,120,130,5,2,600,13.0,637.0,37.0
Furnishings,FUR-FU-10001756,30,40,5,4,150,8.0,192.0,42.0
Bookcases,FUR-BO-10002598,90,110,2,5,180,11.0,209.0,29.0
Furnishings,FUR-FU-10001934,80,80,4,5,320,16.0,304.0,-16.0
Art,OFF-AR-10001130,10,10,3,2,30,0.6000000000000001,29.4,-0.6000000000000014
Accessories,TEC-AC-10002049,300,370,3,2,900,22.200000000000003,1087.8,187.79999999999995
Chairs,FUR-CH-10001394,450,560,2,5,900,56.0,1064.0,164.0
Storage,OFF-ST-10000798,90,100,5,4,450,20.0,480.0,30.0
Labels,OFF-LA-10000134,0,0,2,4,0,0.0,0.0,0.0
Furnishings,FUR-FU-10002364,10,10,2,4,20,0.8,19.2,-0.8000000000000007
Accessories,TEC-AC-10004571,80,100,1,3,80,3.0,97.0,17.0
Storage,OFF-ST-10003692,240,290,5,2,1200,29.0,1421.0,221.0
Fasteners,OFF-FA-10001883,40,50,8,3,320,12.0,388.0,68.0
Bookcases,FUR-BO-10004015,260,300,5,4,1300,60.0,1440.0,140.0
Phones,TEC-PH-10000141,130,160,4,4,520,25.6,614.4,94.39999999999998
Binders,OFF-BI-10001597,30,30,4,3,120,3.6,116.4,-3.5999999999999943
Accessories,TEC-AC-10003628,40,50,2,3,80,3.0,97.0,17.0
Accessories,TEC-AC-10002331,60,60,8,3,480,14.4,465.6,-14.399999999999977
Binders,OFF-BI-10001098,0,0,1,4,0,0.0,0.0,0.0
Paper,OFF-PA-10001204,10,10,2,3,20,0.6,19.4,-0.6000000000000014
Storage,OFF-ST-10000991,190,230,2,2,380,9.2,450.8,70.80000000000001
Envelopes,OFF-EN-10000056,280,310,5,5,1400,77.5,1472.5,72.5
Paper,OFF-PA-10003349,10,10,2,2,20,0.4,19.6,-0.3999999999999986
Paper,OFF-PA-10001471,10,10,2,5,20,1.0,19.0,-1.0
Labels,OFF-LA-10003190,10,10,2,3,20,0.6,19.4,-0.6000000000000014
Fasteners,OFF-FA-10000621,20,20,6,2,120,2.4000000000000004,117.6,-2.4000000000000057
Furnishings,FUR-FU-10002937,380,400,4,4,1520,64.0,1536.0,16.0
Storage,OFF-ST-10004507,20,20,1,2,20,0.4,19.6,-0.3999999999999986
Binders,OFF-BI-10000279,20,20,2,3,40,1.2,38.8,-1.2000000000000028
Art,OFF-AR-10003651,10,10,2,3,20,0.6,19.4,-0.6000000000000014
Phones,TEC-PH-10003601,770,820,5,2,3850,82.0,4018.0,168.0
Labels,OFF-LA-10002195,20,20,8,4,160,6.4,153.6,-6.400000000000006
Art,OFF-AR-10000380,210,230,6,2,1260,27.599999999999998,1352.4,92.40000000000009
Bookcases,FUR-BO-10000330,220,240,2,3,440,14.4,465.6,25.600000000000023
Binders,OFF-BI-10000591,0,0,1,4,0,0.0,0.0,0.0
Furnishings,FUR-FU-10001731,10,10,3,4,30,1.2000000000000002,28.8,-1.1999999999999993
Phones,TEC-PH-10001198,150,180,3,2,450,10.8,529.2,79.20000000000005
Chairs,FUR-CH-10002331,510,570,2,3,1020,34.2,1105.8,85.79999999999995
Storage,OFF-ST-10002370,120,150,7,4,840,42.0,1008.0,168.0
Chairs,FUR-CH-10003981,770,900,5,3,3850,135.0,4365.0,515.0
Art,OFF-AR-10001446,40,50,5,2,200,5.0,245.0,45.0
Paper,OFF-PA-10000300,50,50,3,3,150,4.5,145.5,-4.5
Phones,TEC-PH-10004071,10,10,1,2,10,0.2,9.8,-0.1999999999999993
Paper,OFF-PA-10003134,70,80,2,4,140,6.4,153.6,13.599999999999994
Binders,OFF-BI-10002735,90,100,3,4,270,12.0,288.0,18.0
Accessories,TEC-AC-10004510,90,100,6,2,540,12.0,588.0,48.0
Binders,OFF-BI-10004099,10,10,5,5,50,2.5,47.5,-2.5
Paper,OFF-PA-10003395,70,80,1,3,70,2.4,77.6,7.599999999999994
Phones,TEC-PH-10002890,100,110,4,5,400,22.0,418.0,18.0
Fasteners,OFF-FA-10004968,10,10,2,3,20,0.6,19.4,-0.6000000000000014
Supplies,OFF-SU-10001218,20,20,2,3,40,1.2,38.8,-1.2000000000000028
Chairs,FUR-CH-10002084,320,370,3,5,960,55.5,1054.5,94.5
Art,OFF-AR-10004269,10,10,3,4,30,1.2000000000000002,28.8,-1.1999999999999993
Storage,OFF-ST-10001128,300,330,3,4,900,39.599999999999994,950.4,50.39999999999998
Accessories,TEC-AC-10002006,90,110,7,4,630,30.800000000000004,739.2,109.20000000000005
Chairs,FUR-CH-10003956,410,450,8,4,3280,144.0,3456.0,176.0
Paper,OFF-PA-10000552,20,20,3,2,60,1.2000000000000002,58.8,-1.2000000000000028
Copiers,TEC-CO-10004722,7310,8400,4,3,29240,1008.0,32592.0,3352.0
Binders,OFF-BI-10004308,10,10,1,3,10,0.3,9.7,-0.3000000000000007
Paper,OFF-PA-10000029,10,10,2,2,20,0.4,19.6,-0.3999999999999986
Phones,TEC-PH-10004080,100,120,3,3,300,10.8,349.2,49.19999999999999
Storage,OFF-ST-10001558,30,30,2,5,60,3.0,57.0,-3.0
Tables,FUR-TA-10001768,870,950,6,3,5220,171.0,5529.0,309.0
Binders,OFF-BI-10002982,10,10,7,2,70,1.4000000000000001,68.6,-1.4000000000000057
Furnishings,FUR-FU-10001468,340,410,3,5,1020,61.5,1168.5,148.5
Paper,OFF-PA-10001838,20,20,5,4,100,4.0,96.0,-4.0
Phones,TEC-PH-10002890,150,180,5,4,750,36.0,864.0,114.0
Furnishings,FUR-FU-10004963,40,40,4,2,160,3.2,156.8,-3.1999999999999886
Storage,OFF-ST-10000025,450,480,5,5,2250,120.0,2280.0,30.0
Phones,TEC-PH-10004389,250,300,3,5,750,45.0,855.0,105.0
Tables,FUR-TA-10000577,890,970,4,2,3560,77.6,3802.4,242.4000000000001
Chairs,FUR-CH-10003298,550,590,5,2,2750,59.0,2891.0,141.0
Art,OFF-AR-10001860,30,30,5,3,150,4.5,145.5,-4.5
Storage,OFF-ST-10003123,80,100,3,4,240,12.0,288.0,48.0
Paper,OFF-PA-10001295,40,40,2,5,80,4.0,76.0,-4.0
Labels,OFF-LA-10000407,20,20,5,3,100,3.0,97.0,-3.0
Furnishings,FUR-FU-10003535,70,80,3,5,210,12.0,228.0,18.0
Fasteners,OFF-FA-10000611,10,10,6,2,60,1.2000000000000002,58.8,-1.2000000000000028
Furnishings,FUR-FU-10004848,100,100,5,5,500,25.0,475.0,-25.0
Labels,OFF-LA-10002381,0,0,1,3,0,0.0,0.0,0.0
Storage,OFF-ST-10000918,10,10,1,4,10,0.4,9.6,-0.40000000000000036
Binders,OFF-BI-10000822,10,10,2,4,20,0.8,19.2,-0.8000000000000007
Paper,OFF-PA-10002222,50,50,2,5,100,5.0,95.0,-5.0
Art,OFF-AR-10004930,10,10,1,5,10,0.5,9.5,-0.5
Phones,TEC-PH-10001750,140,160,3,4,420,19.200000000000003,460.8,40.80000000000001
Art,OFF-AR-10000657,0,0,2,2,0,0.0,0.0,0.0
Storage,OFF-ST-10003442,50,60,2,4,100,4.8,115.2,15.200000000000003
Furnishings,FUR-FU-10003142,40,40,7,4,280,11.200000000000001,268.8,-11.199999999999989
Phones,TEC-PH-10002468,130,140,1,2,130,2.8,137.2,7.199999999999989
Art,OFF-AR-10004165,20,20,7,2,140,2.8000000000000003,137.2,-2.8000000000000114
Art,OFF-AR-10001919,0,0,2,2,0,0.0,0.0,0.0
Art,OFF-AR-10003045,10,10,5,4,50,2.0,48.0,-2.0
Art,OFF-AR-10003338,40,40,5,4,200,8.0,192.0,-8.0
Accessories,TEC-AC-10003280,70,90,3,3,210,8.100000000000001,261.9,51.89999999999998
Chairs,FUR-CH-10003298,220,260,2,3,440,15.6,504.4,64.39999999999998
Labels,OFF-LA-10004544,60,70,5,2,300,7.0,343.0,43.0
Furnishings,FUR-FU-10004586,10,10,2,2,20,0.4,19.6,-0.3999999999999986
Storage,OFF-ST-10003572,70,80,6,3,420,14.399999999999999,465.6,45.60000000000002
Accessories,TEC-AC-10002331,60,70,7,4,420,19.599999999999998,470.4,50.39999999999998
Storage,OFF-ST-10000142,1850,2080,5,5,9250,520.0,9880.0,630.0
Phones,TEC-PH-10000441,520,630,5,3,2600,94.5,3055.5,455.5
Furnishings,FUR-FU-10004864,60,70,6,2,360,8.399999999999999,411.6,51.60000000000002
Phones,TEC-PH-10001750,110,130,2,3,220,7.8,252.2,32.19999999999999
Accessories,TEC-AC-10004510,100,110,7,3,700,23.099999999999998,746.9,46.89999999999998
Labels,OFF-LA-10001074,90,100,10,4,900,40.0,960.0,60.0
Appliances,OFF-AP-10003590,760,870,3,4,2280,104.39999999999999,2505.6,225.5999999999999
Bookcases,FUR-BO-10003433,50,60,4,3,200,7.2,232.8,32.80000000000001
Binders,OFF-BI-10002432,0,0,3,4,0,0.0,0.0,0.0
Appliances,OFF-AP-10003622,10,10,2,4,20,0.8,19.2,-0.8000000000000007
Accessories,TEC-AC-10003832,170,210,1,3,170,6.3,203.7,33.69999999999999
Paper,OFF-PA-10000809,20,20,3,5,60,3.0,57.0,-3.0
Phones,TEC-PH-10000441,420,500,5,4,2100,100.0,2400.0,300.0
Appliances,OFF-AP-10002287,20,20,7,2,140,2.8000000000000003,137.2,-2.8000000000000114
Bookcases,FUR-BO-10002824,210,240,2,3,420,14.4,465.6,45.60000000000002
Accessories,TEC-AC-10002942,100,110,2,2,200,4.4,215.6,15.599999999999994
Tables,FUR-TA-10001932,350,380,2,2,700,15.2,744.8,44.799999999999955
Machines,TEC-MA-10003173,70,80,6,5,420,24.0,456.0,36.0
Paper,OFF-PA-10004156,40,50,4,3,160,6.0,194.0,34.0
Appliances,OFF-AP-10002945,870,960,4,2,3480,76.8,3763.2,283.1999999999998
Binders,OFF-BI-10000948,10,10,3,5,30,1.5,28.5,-1.5
Paper,OFF-PA-10002254,240,300,14,3,3360,126.0,4074.0,714.0
Paper,OFF-PA-10004782,20,30,5,2,100,3.0,147.0,47.0
Furnishings,FUR-FU-10000222,90,100,4,4,360,16.0,384.0,24.0
Bookcases,FUR-BO-10004695,230,290,2,3,460,17.4,562.6,102.60000000000002
Storage,OFF-ST-10003327,40,40,5,5,200,10.0,190.0,-10.0
Phones,TEC-PH-10003357,230,240,4,4,920,38.4,921.6,1.6000000000000227
Accessories,TEC-AC-10002167,20,20,2,2,40,0.8,39.2,-0.7999999999999972
Paper,OFF-PA-10001937,20,20,3,3,60,1.7999999999999998,58.2,-1.7999999999999972
Accessories,TEC-AC-10004510,20,30,2,3,40,1.8,58.2,18.200000000000003
Furnishings,FUR-FU-10001487,20,20,3,2,60,1.2000000000000002,58.8,-1.2000000000000028
Binders,OFF-BI-10000069,120,140,9,2,1080,25.2,1234.8,154.79999999999995
Accessories,TEC-AC-10003289,250,280,14,3,3500,117.60000000000001,3802.4,302.4000000000001
Binders,OFF-BI-10000069,80,90,6,5,480,27.0,513.0,33.0
Phones,TEC-PH-10001299,480,540,6,4,2880,129.60000000000002,3110.4,230.4000000000001
Phones,TEC-PH-10001552,40,50,7,5,280,17.5,332.5,52.5
Binders,OFF-BI-10001098,20,20,3,5,60,3.0,57.0,-3.0
Storage,OFF-ST-10000142,1100,1250,3,3,3300,112.5,3637.5,337.5
Art,OFF-AR-10001547,10,10,3,5,30,1.5,28.5,-1.5
Paper,OFF-PA-10001593,20,20,4,5,80,4.0,76.0,-4.0
Furnishings,FUR-FU-10004071,280,330,4,5,1120,66.0,1254.0,134.0
Paper,OFF-PA-10001970,240,280,5,3,1200,42.0,1358.0,158.0
Binders,OFF-BI-10001524,50,50,3,5,150,7.5,142.5,-7.5
Paper,OFF-PA-10004156,30,30,3,2,90,1.7999999999999998,88.2,-1.7999999999999972
Art,OFF-AR-10003158,20,20,6,3,120,3.5999999999999996,116.4,-3.5999999999999943
Labels,OFF-LA-10004559,10,10,4,2,40,0.8,39.2,-0.7999999999999972
Paper,OFF-PA-10001033,240,290,7,3,1680,60.89999999999999,1969.1,289.0999999999999
Phones,TEC-PH-10001336,190,210,2,3,380,12.6,407.4,27.399999999999977
Chairs,FUR-CH-10002961,200,220,3,3,600,19.799999999999997,640.2,40.200000000000045
Furnishings,FUR-FU-10001488,480,530,5,2,2400,53.0,2597.0,197.0
Art,OFF-AR-10001915,80,100,10,2,800,20.0,980.0,180.0
Appliances,OFF-AP-10001205,100,110,2,2,200,4.4,215.6,15.599999999999994
Binders,OFF-BI-10004528,0,0,1,3,0,0.0,0.0,0.0
Binders,OFF-BI-10004995,4570,5440,4,4,18280,870.4,20889.6,2609.5999999999985
Chairs,FUR-CH-10004626,280,300,3,3,840,27.0,873.0,33.0
Paper,OFF-PA-10001260,50,60,7,2,350,8.4,411.6,61.60000000000002
Labels,OFF-LA-10002945,10,10,2,2,20,0.4,19.6,-0.3999999999999986
Phones,TEC-PH-10002310,60,60,1,3,60,1.8,58.2,-1.7999999999999972
Binders,OFF-BI-10001525,10,10,5,3,50,1.5,48.5,-1.5
Binders,OFF-BI-10001308,10,10,5,2,50,1.0,49.0,-1.0
Copiers,TEC-CO-10002095,1680,2000,4,5,6720,400.0,7600.0,880.0
Storage,OFF-ST-10004946,190,220,4,3,760,26.4,853.6,93.60000000000002
Labels,OFF-LA-10004425,10,10,3,3,30,0.8999999999999999,29.1,-0.8999999999999986
Binders,OFF-BI-10000320,0,0,3,4,0,0.0,0.0,0.0
Art,OFF-AR-10001315,10,10,5,5,50,2.5,47.5,-2.5
Accessories,TEC-AC-10004595,120,140,1,3,120,4.2,135.8,15.800000000000011
Accessories,TEC-AC-10001539,340,400,5,2,1700,40.0,1960.0,260.0
Binders,OFF-BI-10001359,1810,2150,3,4,5430,258.0,6192.0,762.0
Bookcases,FUR-BO-10002213,3690,4010,10,5,36900,2005.0,38095.0,1195.0
Tables,FUR-TA-10003008,270,330,3,5,810,49.5,940.5,130.5
Storage,OFF-ST-10000934,80,100,3,3,240,9.0,291.0,51.0
Phones,TEC-PH-10004042,140,160,1,3,140,4.8,155.2,15.199999999999989
Chairs,FUR-CH-10002439,250,290,5,2,1250,29.0,1421.0,171.0
Paper,OFF-PA-10001363,60,70,6,4,360,16.799999999999997,403.2,43.19999999999999
Furnishings,FUR-FU-10003394,130,140,2,2,260,5.6,274.4,14.399999999999977
Phones,TEC-PH-10003171,100,110,3,2,300,6.6000000000000005,323.4,23.399999999999977
Storage,OFF-ST-10003123,30,30,1,5,30,1.5,28.5,-1.5
Binders,OFF-BI-10003007,60,60,5,2,300,6.0,294.0,-6.0
Labels,OFF-LA-10000973,10,10,2,3,20,0.6,19.4,-0.6000000000000014
Paper,OFF-PA-10000483,20,20,1,2,20,0.4,19.6,-0.3999999999999986
Chairs,FUR-CH-10000863,590,630,6,3,3540,113.39999999999999,3666.6,126.59999999999991
Paper,OFF-PA-10003036,20,20,3,2,60,1.2000000000000002,58.8,-1.2000000000000028
Chairs,FUR-CH-10002304,130,160,6,5,780,48.0,912.0,132.0
Chairs,FUR-CH-10000422,310,330,4,2,1240,26.4,1293.6,53.59999999999991
Paper,OFF-PA-10002986,10,10,2,3,20,0.6,19.4,-0.6000000000000014
Storage,OFF-ST-10002289,150,160,5,5,750,40.0,760.0,10.0
Accessories,TEC-AC-10001606,280,320,4,3,1120,38.4,1241.6,121.59999999999991
Storage,OFF-ST-10003805,440,510,3,3,1320,45.900000000000006,1484.1,164.0999999999999
Paper,OFF-PA-10002109,0,0,1,3,0,0.0,0.0,0.0
Binders,OFF-BI-10000632,10,10,1,3,10,0.3,9.7,-0.3000000000000007
Labels,OFF-LA-10003510,20,20,1,4,20,0.8,19.2,-0.8000000000000007
Chairs,FUR-CH-10004997,1430,1520,9,5,12870,684.0,12996.0,126.0
Envelopes,OFF-EN-10003001,360,420,5,5,1800,105.0,1995.0,195.0
Labels,OFF-LA-10003766,0,0,1,3,0,0.0,0.0,0.0
Appliances,OFF-AP-10003040,30,30,5,2,150,3.0,147.0,-3.0
Binders,OFF-BI-10001078,20,20,3,4,60,2.4000000000000004,57.6,-2.3999999999999986
